img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat,is_banana
Manuel Macias RGB_4_3800_3800_7800_7800.png,2713.080078125,3535.3359375,2952.814208984375,3765.355224609375,0.4114902615547179,Manuel Macias RGB,4,3800,3800,7800,7800,2832.9471435546875,3650.345581054688,6513.080078125,7335.3359375,6752.814208984375,7565.355224609375,6632.947143554688,7450.345581054687,-79.59428481874268,-1.1296146262419942,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3628.84130859375,4.181042194366455,3906.09912109375,254.4627685546875,0.4071019291877746,Manuel Macias RGB,4,3800,3800,7800,7800,3767.47021484375,129.32190537452698,7428.84130859375,3804.181042194367,7706.09912109375,4054.462768554688,7567.47021484375,3929.321905374527,-79.5942225595758,-1.1294148804039863,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2214.628662109375,3470.757080078125,2519.202392578125,3780.810546875,0.3833075165748596,Manuel Macias RGB,4,3800,3800,7800,7800,2366.91552734375,3625.7838134765625,6014.628662109375,7270.757080078125,6319.202392578125,7580.810546875,6166.91552734375,7425.783813476562,-79.59431586638725,-1.129613232865721,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,316.68310546875,1804.4027099609373,518.87158203125,2026.7230224609373,0.3627222180366516,Manuel Macias RGB,4,3800,3800,7800,7800,417.77734375,1915.5628662109373,4116.68310546875,5604.4027099609375,4318.87158203125,5826.7230224609375,4217.77734375,5715.5628662109375,-79.59444572055905,-1.1295162129227283,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,1809.1304931640625,2374.94677734375,2065.244384765625,2640.382080078125,0.3568249940872192,Manuel Macias RGB,4,3800,3800,7800,7800,1937.187438964844,2507.664428710937,5609.130493164063,6174.94677734375,5865.244384765625,6440.382080078125,5737.187438964844,6307.6644287109375,-79.59434449544264,-1.1295498025357729,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2063.157958984375,3247.85302734375,2365.514892578125,3558.620849609375,0.3558942675590515,Manuel Macias RGB,4,3800,3800,7800,7800,2214.33642578125,3403.2369384765625,5863.157958984375,7047.85302734375,6165.514892578125,7358.620849609375,6014.33642578125,7203.2369384765625,-79.59432603140942,-1.1296006078974905,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3.295996189117432,3824.796630859375,235.059310913086,3998.642578125,0.3450530767440796,Manuel Macias RGB,4,3800,3800,7800,7800,119.1776535511017,3911.719604492188,3803.295996189117,7624.796630859375,4035.059310913086,7798.642578125,3919.1776535511017,7711.7196044921875,-79.59446561366656,-1.1296294538541187,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,357.78582763671875,3526.732177734375,588.66064453125,3773.175048828125,0.3417817950248718,Manuel Macias RGB,4,3800,3800,7800,7800,473.2232360839844,3649.95361328125,4157.785827636719,7326.732177734375,4388.66064453125,7573.175048828125,4273.223236083984,7449.95361328125,-79.59444202668013,-1.1296146040058666,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3102.0126953125,3733.0185546875,3363.815673828125,3992.103515625,0.3374164700508117,Manuel Macias RGB,4,3800,3800,7800,7800,3232.9141845703125,3862.56103515625,6902.0126953125,7533.0185546875,7163.815673828125,7792.103515625,7032.9141845703125,7662.56103515625,-79.59425817240775,-1.1296266651141011,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2560.4423828125,3326.607666015625,2806.87353515625,3572.850341796875,0.3022388219833374,Manuel Macias RGB,4,3800,3800,7800,7800,2683.657958984375,3449.72900390625,6360.4423828125,7126.607666015625,6606.87353515625,7372.850341796875,6483.657958984375,7249.72900390625,-79.59429476458622,-1.1296032453681313,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2951.545654296875,2303.119384765625,3243.59716796875,2555.26416015625,0.3007734715938568,Manuel Macias RGB,4,3800,3800,7800,7800,3097.5714111328125,2429.191772460937,6751.545654296875,6103.119384765625,7043.59716796875,6355.26416015625,6897.5714111328125,6229.1917724609375,-79.59426718912289,-1.1295453508228828,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,291.5002136230469,2864.453369140625,519.316650390625,3103.207275390625,0.3007204830646515,Manuel Macias RGB,4,3800,3800,7800,7800,405.408432006836,2983.830322265625,4091.500213623047,6664.453369140625,4319.316650390625,6903.207275390625,4205.408432006836,6783.830322265625,-79.59444654459234,-1.1295768151787424,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,801.4920654296875,3527.04248046875,996.2832641601562,3716.195068359375,0.2918550372123718,Manuel Macias RGB,4,3800,3800,7800,7800,898.8876647949219,3621.618774414063,4601.492065429688,7327.04248046875,4796.283264160156,7516.195068359375,4698.887664794922,7421.6187744140625,-79.59441366835115,-1.1296129965852253,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,490.8400573730469,1778.3909912109375,651.3134155273438,1942.634765625,0.2903554439544678,Manuel Macias RGB,4,3800,3800,7800,7800,571.0767364501952,1860.5128784179688,4290.840057373047,5578.3909912109375,4451.313415527344,5742.634765625,4371.076736450194,5660.512878417969,-79.5944355075501,-1.129513089965612,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3524.9541015625,3765.107177734375,3788.76806640625,3989.1298828125,0.2856896221637726,Manuel Macias RGB,4,3800,3800,7800,7800,3656.861083984375,3877.1185302734375,7324.9541015625,7565.107177734375,7588.76806640625,7789.1298828125,7456.861083984375,7677.118530273437,-79.59422992850284,-1.129627490953212,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3179.25830078125,3497.765869140625,3410.27392578125,3700.7333984375,0.2757642567157745,Manuel Macias RGB,4,3800,3800,7800,7800,3294.76611328125,3599.2496337890625,6979.25830078125,7297.765869140625,7210.27392578125,7500.7333984375,7094.76611328125,7399.2496337890625,-79.5942540517502,-1.1296117275955362,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,1768.1697998046875,2585.096923828125,1964.4874267578125,2785.0576171875,0.2728613615036011,Manuel Macias RGB,4,3800,3800,7800,7800,1866.32861328125,2685.0772705078125,5568.169799804688,6385.096923828125,5764.4874267578125,6585.0576171875,5666.32861328125,6485.0772705078125,-79.59434921615161,-1.1295598670738225,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3177.05859375,741.8021850585938,3429.777099609375,969.5166625976562,0.2675721645355225,Manuel Macias RGB,4,3800,3800,7800,7800,3303.4178466796875,855.659423828125,6977.05859375,4541.802185058594,7229.777099609375,4769.516662597656,7103.417846679688,4655.659423828125,-79.59425347536025,-1.1294560851528503,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,892.4817504882812,2320.356689453125,1076.977294921875,2520.462890625,0.2670581340789795,Manuel Macias RGB,4,3800,3800,7800,7800,984.729522705078,2420.4097900390625,4692.481750488281,6120.356689453125,4876.977294921875,6320.462890625,4784.729522705078,6220.409790039063,-79.59440794945267,-1.1295448526255971,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3808.344970703125,3769.1162109375,4000.0,3993.416015625,0.2636277675628662,Manuel Macias RGB,4,3800,3800,7800,7800,3904.1724853515625,3881.26611328125,7608.344970703125,7569.1162109375,7800.0,7793.416015625,7704.172485351562,7681.26611328125,-79.59421345228917,-1.1296277262434344,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2.743375301361084,2691.54443359375,117.0308074951172,2932.9521484375,0.2525801956653595,Manuel Macias RGB,4,3800,3800,7800,7800,59.88709139823914,2812.248291015625,3802.743375301361,6491.54443359375,3917.030807495117,6732.9521484375,3859.887091398239,6612.248291015625,-79.59446956368248,-1.1295670814195358,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3551.61279296875,2648.793212890625,3784.419189453125,2863.999267578125,0.2514578700065613,Manuel Macias RGB,4,3800,3800,7800,7800,3668.0159912109375,2756.396240234375,7351.61279296875,6448.793212890625,7584.419189453125,6663.999267578125,7468.0159912109375,6556.396240234375,-79.59422918534813,-1.1295639129618047,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,1333.656005859375,632.4671630859375,1636.3739013671875,898.5223388671875,0.2500529289245605,Manuel Macias RGB,4,3800,3800,7800,7800,1485.0149536132812,765.4947509765625,5133.656005859375,4432.4671630859375,5436.373901367188,4698.522338867188,5285.014953613281,4565.494750976562,-79.59437461977352,-1.1294509701579525,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3644.5703125,3312.721435546875,3858.097412109375,3487.85986328125,0.2479512393474579,Manuel Macias RGB,4,3800,3800,7800,7800,3751.333862304688,3400.2906494140625,7444.5703125,7112.721435546875,7658.097412109375,7287.85986328125,7551.333862304687,7200.290649414063,-79.59422363460101,-1.1296004407560476,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2888.405517578125,1620.29931640625,3119.991943359375,1862.3583984375,0.246844083070755,Manuel Macias RGB,4,3800,3800,7800,7800,3004.19873046875,1741.328857421875,6688.405517578125,5420.29931640625,6919.991943359375,5662.3583984375,6804.19873046875,5541.328857421875,-79.59427340973475,-1.129506328718218,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2549.90966796875,2923.167724609375,2847.9765625,3219.799072265625,0.2454507350921631,Manuel Macias RGB,4,3800,3800,7800,7800,2698.943115234375,3071.4833984375,6349.90966796875,6723.167724609375,6647.9765625,7019.799072265625,6498.943115234375,6871.4833984375,-79.59429374626883,-1.12958178769207,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2010.43017578125,2568.196044921875,2192.00439453125,2762.206298828125,0.2363686263561249,Manuel Macias RGB,4,3800,3800,7800,7800,2101.21728515625,2665.201171875,5810.43017578125,6368.196044921875,5992.00439453125,6562.206298828125,5901.21728515625,6465.201171875,-79.59433356755666,-1.1295587395131064,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2917.84326171875,1459.5296630859375,3112.8076171875,1645.0323486328125,0.2209745943546295,Manuel Macias RGB,4,3800,3800,7800,7800,3015.325439453125,1552.281005859375,6717.84326171875,5259.529663085938,6912.8076171875,5445.032348632813,6815.325439453125,5352.281005859375,-79.59427266845863,-1.1294956041321285,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,1728.6123046875,2803.39404296875,1936.800537109375,3002.914794921875,0.2189532816410064,Manuel Macias RGB,4,3800,3800,7800,7800,1832.7064208984373,2903.1544189453125,5528.6123046875,6603.39404296875,5736.800537109375,6802.914794921875,5632.7064208984375,6703.1544189453125,-79.59435145610671,-1.1295722384767943,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,636.3390502929688,3329.5537109375,823.5806274414062,3485.636962890625,0.2090404033660888,Manuel Macias RGB,4,3800,3800,7800,7800,729.9598388671875,3407.5953369140625,4436.339050292969,7129.5537109375,4623.580627441406,7285.636962890625,4529.959838867188,7207.5953369140625,-79.59442492254703,-1.1296008551471624,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,383.0043640136719,2293.582763671875,569.2703247070312,2537.947998046875,0.2076564729213714,Manuel Macias RGB,4,3800,3800,7800,7800,476.1373443603516,2415.765380859375,4183.004364013672,6093.582763671875,4369.270324707031,6337.947998046875,4276.1373443603525,6215.765380859375,-79.59444183253838,-1.1295445891506848,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,2416.0537109375,3018.713623046875,2591.593017578125,3204.381103515625,0.203803151845932,Manuel Macias RGB,4,3800,3800,7800,7800,2503.8233642578125,3111.54736328125,6216.0537109375,6818.713623046875,6391.593017578125,7004.381103515625,6303.8233642578125,6911.54736328125,-79.59430674540552,-1.1295840604999148,True
Manuel Macias RGB_4_3800_3800_7800_7800.png,3400.02685546875,1686.356201171875,3597.12255859375,1875.2196044921875,0.2018716633319854,Manuel Macias RGB,4,3800,3800,7800,7800,3498.57470703125,1780.7879028320312,7200.02685546875,5486.356201171875,7397.12255859375,5675.219604492188,7298.57470703125,5580.787902832031,-79.59424047375128,-1.1295085672092988,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1972.1094970703125,734.8284301757812,2286.916015625,1053.10595703125,0.7016005516052246,Manuel Macias RGB,5,3800,6879,7800,10879,2129.512756347656,893.9671936035156,5772.1094970703125,7613.828430175781,6086.916015625,7932.10595703125,5929.512756347656,7772.967193603516,-79.59433168247483,-1.1296329283979276,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1608.6815185546875,66.12513732910156,1936.9141845703125,380.9583740234375,0.6503897309303284,Manuel Macias RGB,5,3800,6879,7800,10879,1772.7978515625,223.5417556762696,5408.681518554688,6945.125137329102,5736.9141845703125,7259.958374023437,5572.7978515625,7102.5417556762695,-79.59435544729504,-1.1295948955122517,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,172.61941528320312,17.183149337768555,523.437744140625,397.7595520019531,0.6503488421440125,Manuel Macias RGB,5,3800,6879,7800,10879,348.02857971191406,207.47135066986084,3972.619415283203,6896.183149337769,4323.437744140625,7276.759552001953,4148.028579711914,7086.471350669861,-79.59445036731424,-1.129593983846551,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,727.0624389648438,700.889892578125,1019.5908813476562,972.2518310546876,0.647201657295227,Manuel Macias RGB,5,3800,6879,7800,10879,873.32666015625,836.5708618164062,4527.062438964844,7579.889892578125,4819.590881347656,7851.251831054687,4673.32666015625,7715.570861816406,-79.59441537125919,-1.1296296723339396,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,250.0648498535156,781.2921752929688,551.9940185546875,1086.50048828125,0.6013541221618652,Manuel Macias RGB,5,3800,6879,7800,10879,401.0294342041016,933.8963317871094,4050.064849853516,7660.292175292969,4351.994018554688,7965.50048828125,4201.029434204103,7812.896331787109,-79.594446836327,-1.1296351935571258,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1777.16943359375,1681.21728515625,2111.239501953125,2068.90087890625,0.5982434153556824,Manuel Macias RGB,5,3800,6879,7800,10879,1944.2044677734373,1875.05908203125,5577.16943359375,8560.21728515625,5911.239501953125,8947.90087890625,5744.2044677734375,8754.05908203125,-79.59434402795888,-1.1296885852294252,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,576.9284057617188,415.9152221679688,845.9832763671875,681.672119140625,0.5956008434295654,Manuel Macias RGB,5,3800,6879,7800,10879,711.4558410644531,548.7936706542969,4376.928405761719,7294.915222167969,4645.983276367188,7560.672119140625,4511.455841064453,7427.793670654297,-79.5944261553079,-1.1296133468838707,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,2818.830322265625,980.6116333007812,3014.35107421875,1181.9913330078125,0.5777026414871216,Manuel Macias RGB,5,3800,6879,7800,10879,2916.5906982421875,1081.3014831542966,6618.830322265625,7859.611633300781,6814.35107421875,8060.991333007812,6716.590698242188,7960.301483154297,-79.5942792462981,-1.1296435557745377,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,2352.255859375,611.0909423828125,2609.0,876.1411743164062,0.5621398687362671,Manuel Macias RGB,5,3800,6879,7800,10879,2480.6279296875,743.6160583496094,6152.255859375,7490.0909423828125,6409.0,7755.141174316406,6280.6279296875,7622.616058349609,-79.59430829071614,-1.1296243990563857,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,2607.876220703125,736.962646484375,2849.70556640625,1013.212646484375,0.5411695837974548,Manuel Macias RGB,5,3800,6879,7800,10879,2728.7908935546875,875.087646484375,6407.876220703125,7615.962646484375,6649.70556640625,7892.212646484375,6528.790893554688,7754.087646484375,-79.59429175777024,-1.129631857371059,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,3612.379638671875,0.0,3942.93359375,293.57391357421875,0.532784104347229,Manuel Macias RGB,5,3800,6879,7800,10879,3777.6566162109375,146.78695678710938,7412.379638671875,6879.0,7742.93359375,7172.573913574219,7577.6566162109375,7025.786956787109,-79.59422188094422,-1.129590541252514,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1080.824462890625,127.06436157226562,1361.1719970703125,389.5134582519531,0.5311801433563232,Manuel Macias RGB,5,3800,6879,7800,10879,1220.9982299804688,258.28890991210943,4880.824462890625,7006.064361572266,5161.171997070313,7268.513458251953,5020.998229980469,7137.288909912109,-79.59439220891794,-1.1295968667002014,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,6.586597442626952,724.4935302734375,217.8853759765625,1105.1361083984375,0.5296934247016907,Manuel Macias RGB,5,3800,6879,7800,10879,112.23598670959473,914.8148193359376,3806.586597442627,7603.493530273437,4017.8853759765625,7984.136108398437,3912.2359867095943,7793.8148193359375,-79.59446607612962,-1.1296341110728698,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1856.2559814453125,1269.1256103515625,2136.6279296875,1547.2060546875,0.5241237282752991,Manuel Macias RGB,5,3800,6879,7800,10879,1996.4419555664065,1408.1658325195312,5656.2559814453125,8148.125610351562,5936.6279296875,8426.2060546875,5796.441955566406,8287.165832519531,-79.59434054782812,-1.1296620986187194,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1208.63525390625,808.4998168945312,1469.3848876953125,1087.7520751953125,0.520975649356842,Manuel Macias RGB,5,3800,6879,7800,10879,1339.0100708007812,948.1259460449218,5008.63525390625,7687.499816894531,5269.384887695313,7966.752075195312,5139.010070800781,7827.125946044922,-79.59438434681253,-1.1296360007957271,True
Manuel Macias RGB_5_3800_6879_7800_10879.png,1285.432861328125,1640.9527587890625,1680.2625732421875,2063.183837890625,0.5090315341949463,Manuel Macias RGB,5,3800,6879,7800,10879,1482.8477172851562,1852.068298339844,5085.432861328125,8519.952758789062,5480.262573242188,8942.183837890625,5282.847717285156,8731.068298339844,-79.59437476415769,-1.1296872809742489,True
