,name,group,lat,lon,diameter,updated_diameter,height,year,plot_id,site,x,y,AGB,carbon,Xmin,Ymin,Xmax,Ymax,score,label
114,Musacea,banana,-2.18109906,-79.5759295,13.1461675579,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,10176.5229610753,5519.307105774744,7.2470869627635475,2.826363915477783,11784,3197,12066,3484,1,TreeLabel.BANANA
115,Musacea,banana,-2.18085832,-79.57615457,16.7112299465,16.7112299465,0.0,2016.0,P8,Nestor Macias RGB,7794.600332544457,3025.0810389667963,12.081731474291315,4.711875274973613,7850,289,8168,620,1,TreeLabel.BANANA
116,Musacea,banana,-2.18111775,-79.57599913,13.050674815399999,13.050674815399999,0.0,2016.0,P8,Nestor Macias RGB,9439.6265616341,5712.9479016032055,7.1354189517771776,2.7828133911930992,10592,4065,10965,4287,1,TreeLabel.BANANA
117,Musacea,banana,-2.18122284,-79.57598379,16.4247517189,16.4247517189,0.0,2016.0,P8,Nestor Macias RGB,9601.970246409803,6801.750000803809,11.644845402310807,4.541489706901214,11141,7149,11512,7573,1,TreeLabel.BANANA
118,Musacea,banana,-2.18109479,-79.57603856,11.872930990599999,11.872930990599999,0.0,2016.0,P8,Nestor Macias RGB,9022.337677083093,5475.067073765578,5.833506343621143,2.2750674740122463,9877,3192,10151,3457,1,TreeLabel.BANANA
119,Otra variedad,other,-2.18100462,-79.5761806,9.23096511332,9.23096511332,0.0,2016.0,P8,Nestor Macias RGB,7519.124053952042,4540.846070010894,20.499549861449896,7.9948244459654605,6802,1889,6996,2049,0,TreeLabel.NOT_BANANA
120,Mango,fruit,-2.18114573,-79.57602158,5.411255411259999,5.411255411259999,0.0,2016.0,P8,Nestor Macias RGB,9202.037531475038,6002.839258873827,6.6974087843349634,2.611989425890636,9541,4730,10474,5659,0,TreeLabel.NOT_BANANA
121,Musacea,banana,-2.18130076,-79.57600045,9.390119684239998,9.390119684239998,0.0,2016.0,P8,Nestor Macias RGB,9425.656961691735,7609.052879947841,3.539246055843277,1.380305961778878,11101,8502,11204,8600,1,TreeLabel.BANANA
122,Musacea,banana,-2.18114379,-79.5761917,10.026737967899999,10.026737967899999,0.0,2016.0,P8,Nestor Macias RGB,7401.652417731267,5982.739572203582,4.069971258265296,1.5872887907234654,7302,5195,7622,5479,1,TreeLabel.BANANA
123,Musacea,banana,-2.18102189,-79.5763684,8.40336134454,8.40336134454,0.0,2016.0,P8,Nestor Macias RGB,5531.630964447914,4719.7747240499375,2.793870209840724,1.0896093818378825,4259,2152,4574,2451,1,TreeLabel.BANANA
124,Musacea,banana,-2.18114901,-79.57621258,11.841100076400002,11.841100076400002,0.0,2016.0,P8,Nestor Macias RGB,7180.678745081691,6036.82223427986,5.8002448169794425,2.2620954786219825,6817,4852,7029,5040,1,TreeLabel.BANANA
125,Musacea,banana,-2.18139098,-79.57604399,11.2999745353,11.2999745353,0.0,2016.0,P8,Nestor Macias RGB,8964.871822562809,8543.791916865646,5.250204921305003,2.0475799193089514,10353,9770,10488,9836,1,TreeLabel.BANANA
126,Caoba,timber,-2.18129752,-79.57617708,9.23096511332,9.23096511332,0.0,2016.0,P8,Nestor Macias RGB,7556.3763206655385,7575.484331073225,20.20072298569088,7.878281964419443,7882,7932,8105,8125,0,TreeLabel.NOT_BANANA
127,Musacea,banana,-2.18115195,-79.57638137,13.1143366437,13.1143366437,0.0,2016.0,P8,Nestor Macias RGB,5394.36906166719,6067.2825841849435,7.209762071709017,2.8118072079665164,3936,4393,4216,4674,1,TreeLabel.BANANA
128,Musacea,banana,-2.18118088,-79.57642906,13.1143366437,13.1143366437,0.0,2016.0,P8,Nestor Macias RGB,4889.664346863907,6367.0165715272815,7.209762071709017,2.8118072079665164,3187,4954,3619,5376,1,TreeLabel.BANANA
129,Musacea,banana,-2.18138168,-79.57623195,11.936592818900001,11.936592818900001,0.0,2016.0,P8,Nestor Macias RGB,6975.685448372133,8447.437748791783,5.900332186902566,2.3011295528920006,6831,9514,7007,9712,1,TreeLabel.BANANA
130,Musacea,banana,-2.18144167,-79.57619372,17.3478482302,17.3478482302,0.0,2016.0,P8,Nestor Macias RGB,7380.274696420494,9068.973936162885,13.083213018964686,5.102453077396227,7256,10336,7529,10508,1,TreeLabel.BANANA
131,Musacea,banana,-2.18144678,-79.57630667,13.1779984721,13.1779984721,0.0,2016.0,P8,Nestor Macias RGB,6184.921424707953,9121.916925285816,7.284514117492397,2.8409605058220344,5304,10869,5581,11124,1,TreeLabel.BANANA
132,Musacea,banana,-2.18131133,-79.57645708,10.8225108225,10.8225108225,0.0,2016.0,P8,Nestor Macias RGB,4593.12783797104,7718.565090326358,4.788946176874639,1.8676890089811093,2173,7526,2589,7900,1,TreeLabel.BANANA
133,Musacea,banana,-2.1815147999999995,-79.57634074,11.459129106199999,11.459129106199999,0.0,2016.0,P8,Nestor Macias RGB,5824.357582420063,9826.649238421523,5.408965225567181,2.1094964379712007,4846,11774,5075,12031,1,TreeLabel.BANANA
134,Guaba,fruit,-2.18120513,-79.57662588,10.1858925388,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,2806.712324169635,6618.262654937572,35.57276290372497,13.873377532452741,744,6087,1056,6323,1,TreeLabel.BANANA
135,Cacao,cacao,-2.18138956,-79.57647246,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4430.360831948504,8529.079775071625,5.444228267440376,2.1232490243017463,1815,8835,2065,9065,0,TreeLabel.NOT_BANANA
136,Cacao,cacao,-2.18146893,-79.5764251,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4931.573146841392,9351.40561590479,5.444228267440376,2.1232490243017463,3730,10727,4004,10904,1,TreeLabel.BANANA
137,Guaba,fruit,-2.18156934,-79.57637103,7.002801120449999,7.002801120449999,0.0,2016.0,P8,Nestor Macias RGB,5503.797594799697,10391.719811168747,13.228711109038427,5.159197332524986,4828,12127,5037,12312,1,TreeLabel.BANANA
138,Cacao,cacao,-2.18136389,-79.57632812,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5957.915424817372,8263.121549871914,5.444228267440376,2.1232490243017463,5210,8454,5463,8778,0,TreeLabel.NOT_BANANA
139,Cacao,cacao,-2.18126866,-79.57644702,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4699.593122676499,7276.475590157421,5.444228267440376,2.1232490243017463,2861,6784,3018,6955,0,TreeLabel.NOT_BANANA
140,Cacao,cacao,-2.18124645,-79.57670322,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,1988.22076109375,7046.365259743619,5.444228267440376,2.1232490243017463,177,7927,377,8164,1,TreeLabel.BANANA
141,Cacao,cacao,-2.18122472,-79.57643544,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4822.144613558491,6821.228047679228,5.444228267440376,2.1232490243017463,3154,5817,3335,5977,0,TreeLabel.NOT_BANANA
142,Cacao,cacao,-2.18140898,-79.57628704,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6392.666309371534,8730.283855065107,5.444228267440376,2.1232490243017463,6204,9846,6403,10078,0,TreeLabel.NOT_BANANA
143,Cacao,cacao,-2.18142914,-79.57609766,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8396.880586621659,8939.154825850712,5.444228267440376,2.1232490243017463,9437,10453,9524,10535,1,TreeLabel.BANANA
144,Cacao,cacao,-2.18125744,-79.57623505,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6942.878054449605,7160.228948676719,5.444228267440376,2.1232490243017463,7047,6685,7227,6802,0,TreeLabel.NOT_BANANA
145,Cacao,cacao,-2.18109282,-79.576373,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5482.9490251226625,5454.656567195619,5.444228267440376,2.1232490243017463,4018,3257,4378,3654,1,TreeLabel.BANANA
146,Cacao,cacao,-2.18132167,-79.5760468,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8935.133507454233,7825.694348157272,5.444228267440376,2.1232490243017463,9992,9026,10121,9145,1,TreeLabel.BANANA
147,Cacao,cacao,-2.18128768,-79.57609625,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8411.802659294202,7473.535404855127,5.444228267440376,2.1232490243017463,8820,7987,8976,8157,0,TreeLabel.NOT_BANANA
148,Cacao,cacao,-2.1812012000000003,-79.57617769,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7549.920672177702,6577.5452484293555,5.444228267440376,2.1232490243017463,7288,6467,7566,6690,0,TreeLabel.NOT_BANANA
149,Guaba,fruit,-2.18115839,-79.57623473,13.5599694423,13.5599694423,0.0,2016.0,P8,Nestor Macias RGB,6946.264624123486,6134.005255407356,75.7116997994562,29.52756292178793,6564,4741,6725,4885,0,TreeLabel.NOT_BANANA
150,Cacao,cacao,-2.18106962,-79.57632972,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5940.982576297563,5214.289180183286,5.444228267440376,2.1232490243017463,4687,3253,4831,3381,0,TreeLabel.NOT_BANANA
151,Cacao,cacao,-2.1811854,-79.57587426,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10761.12955452593,6413.846769342854,5.444228267440376,2.1232490243017463,12891,6713,13112,7020,1,TreeLabel.BANANA
152,Cacao,cacao,-2.18116771,-79.57592941,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10177.475433805479,6230.5666367446265,5.444228267440376,2.1232490243017463,11696,5479,12033,5685,1,TreeLabel.BANANA
153,Cacao,cacao,-2.18108441,-79.57605819,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8814.592792419506,5367.523389403244,5.444228267440376,2.1232490243017463,9421,3371,9684,3619,1,TreeLabel.BANANA
154,Cacao,cacao,-2.1809596,-79.57607191,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8669.393616787027,4074.4090112442323,5.444228267440376,2.1232490243017463,9917,1282,10197,1596,1,TreeLabel.BANANA
155,Guaba,fruit,-2.18096274,-79.57617684,6.20702826585,6.20702826585,0.0,2016.0,P8,Nestor Macias RGB,7558.916247845753,4106.941493797202,9.62084081607178,3.7521279182679934,7324,999,7486,1233,0,TreeLabel.NOT_BANANA
156,Musacea,banana,-2.18112503,-79.5758657,15.0241914948,15.0241914948,0.0,2016.0,P8,Nestor Macias RGB,10851.720293979064,5788.373529943987,9.631331250497873,3.7562191876941697,13111,4225,13508,4639,1,TreeLabel.BANANA
157,Musacea,banana,-2.18118331,-79.57578103,14.1647568118,14.1647568118,0.0,2016.0,P8,Nestor Macias RGB,11747.785468995107,6392.1929831878415,8.495651445113271,3.313304063594176,13904,6194,14231,6490,1,TreeLabel.BANANA
158,Musacea,banana,-2.18089251,-79.57609216,10.504201680700001,10.504201680700001,0.0,2016.0,P8,Nestor Macias RGB,8455.087253248701,3379.312114916829,4.493911905548441,1.7526256431638922,8803,175,9200,319,1,TreeLabel.BANANA
159,Musacea,banana,-2.18098604,-79.57614812,14.005602240899998,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,7862.860877956636,4348.344947135779,8.293618678699097,3.234511284692648,7977,1613,8220,1802,1,TreeLabel.BANANA
160,Musacea,banana,-2.18121929,-79.57588659999998,12.4140565317,12.4140565317,0.0,2016.0,P8,Nestor Macias RGB,10630.534960706069,6764.969646323357,6.41442122085557,2.5016242761336724,13015,7084,13285,7253,1,TreeLabel.BANANA
161,Otra variedad,other,-2.18097433,-79.57615075,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,7835.027508308419,4227.021580673966,31.138439057566128,12.143991232450787,8036,1175,8222,1341,0,TreeLabel.NOT_BANANA
162,Otra variedad,other,-2.18112665,-79.57612590000002,7.957728545960001,7.957728545960001,0.0,2016.0,P8,Nestor Macias RGB,8098.015811171995,5805.157804381294,14.738531523778176,5.748027294273489,8511,4523,8896,5023,0,TreeLabel.NOT_BANANA
163,Musacea,banana,-2.18120081,-79.57604520000002,11.459129106199999,11.459129106199999,0.0,2016.0,P8,Nestor Macias RGB,8952.06635597404,6573.5045897698865,5.408965225567181,2.1094964379712007,9635,6362,9934,6770,1,TreeLabel.BANANA
164,Musacea,banana,-2.18129352,-79.57606663,16.5520753756,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,8725.272016706876,7534.0416781384765,11.837963175228046,4.6168056383389375,8867,7809,9102,8063,1,TreeLabel.BANANA
165,Musacea,banana,-2.18110803,-79.57617182,9.23096511332,9.23096511332,0.0,2016.0,P8,Nestor Macias RGB,7612.043059961971,5612.242254974761,3.4126959592953376,1.3309514241251816,7047,3820,7360,4170,1,TreeLabel.BANANA
166,Musacea,banana,-2.18104294,-79.57636928,12.4140565317,12.4140565317,0.0,2016.0,P8,Nestor Macias RGB,5522.317897919934,4937.866685117033,6.41442122085557,2.5016242761336724,3789,2692,4140,3071,1,TreeLabel.BANANA
167,Musacea,banana,-2.18132338,-79.57609625,14.960529666400001,14.960529666400001,0.0,2016.0,P8,Nestor Macias RGB,8411.802659294202,7843.411082284519,9.544612475360204,3.7223988653904803,8528,8460,8821,8711,1,TreeLabel.BANANA
168,Musacea,banana,-2.18147816,-79.57613138,15.9154570919,15.9154570919,0.0,2016.0,P8,Nestor Macias RGB,8040.020805017976,9447.034537552125,10.889199936445776,4.246787975213853,8643,10840,8851,11041,1,TreeLabel.BANANA
169,Otra variedad,other,-2.18136262,-79.57620774,7.957728545960001,7.957728545960001,0.0,2016.0,P8,Nestor Macias RGB,7231.9006117375475,8249.963507562657,14.738531523778176,5.748027294273489,7172,8915,7267,9022,0,TreeLabel.NOT_BANANA
170,Musacea,banana,-2.18112795,-79.57646834,16.5520753756,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,4473.962916762931,5818.626666585662,11.837963175228046,4.6168056383389375,1974,4064,2447,4528,1,TreeLabel.BANANA
171,Musacea,banana,-2.18136534,-79.57631697,14.005602240899998,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,6075.916212671885,8278.144511561046,8.293618678699097,3.234511284692648,5638,9012,6013,9406,1,TreeLabel.BANANA
172,Laurel,timber,-2.18150899,-79.57612321,19.0985485103,19.0985485103,0.0,2016.0,P8,Nestor Macias RGB,8126.4841625400695,9766.453785037891,158.48345870162387,61.808548893633315,8933,11391,9283,11747,1,TreeLabel.BANANA
173,Musacea,banana,-2.18138634,-79.57633433,17.825311943,17.825311943,0.0,2016.0,P8,Nestor Macias RGB,5892.194806735804,8495.71843946042,13.862142540006113,5.4062355906023845,5069,9150,5232,9318,1,TreeLabel.BANANA
174,Musacea,banana,-2.18124116,-79.57647715,11.1408199643,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,4380.726419893073,6991.557351236209,5.093951400241334,1.9866410460941204,2375,6460,2765,6767,1,TreeLabel.BANANA
175,Musacea,banana,-2.18139461,-79.5764052,6.366182836769999,6.366182836769999,0.0,2016.0,P8,Nestor Macias RGB,5142.175449695513,8581.40112439973,1.546620468515585,0.6031819827210783,3986,9334,4330,9612,1,TreeLabel.BANANA
176,Cacao,cacao,-2.1812607999999996,-79.57655141,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,3594.8305902666943,7195.040777140986,5.444228267440376,2.1232490243017463,1046,6995,1375,7233,0,TreeLabel.NOT_BANANA
177,Guaba,fruit,-2.18135111,-79.5763967,8.78533231474,8.78533231474,0.0,2016.0,P8,Nestor Macias RGB,5232.131207127999,8130.712273748732,24.072524181524162,9.388284430794425,3996,8657,4215,8846,0,TreeLabel.NOT_BANANA
178,Guaba,fruit,-2.18146127,-79.57628279,11.2363127069,11.2363127069,0.0,2016.0,P8,Nestor Macias RGB,6437.644188162975,9272.042935536243,46.09426318754071,17.976762643140873,6072,11178,6287,11361,0,TreeLabel.NOT_BANANA
179,Guaba,fruit,-2.18158109,-79.57619201,11.268143621099998,11.268143621099998,0.0,2016.0,P8,Nestor Macias RGB,7398.371678293896,10513.457604161977,46.439792089318,18.111518914834022,7137,12806,7241,12873,0,TreeLabel.NOT_BANANA
180,Cacao,cacao,-2.18150663,-79.57619124,6.89739994992,6.89739994992,1.8,2016.0,P8,Nestor Macias RGB,7406.5206116186755,9742.002619803858,5.529222227150693,2.1563966685887705,7364,11762,7691,12139,1,TreeLabel.BANANA
181,Cacao,cacao,-2.18146545,-79.57625139,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6769.95133940542,9315.350507855472,5.444228267440376,2.1232490243017463,6565,10502,6866,10762,1,TreeLabel.BANANA
182,Cacao,cacao,-2.18136119,-79.57634931,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,5733.661012880815,8235.147759141533,5.444228267440376,2.1232490243017463,4802,9066,5013,9238,0,TreeLabel.NOT_BANANA
183,Cacao,cacao,-2.18125096,-79.57642053,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,4979.937595306716,7093.0918509228895,5.444228267440376,2.1232490243017463,3718,6408,3867,6639,0,TreeLabel.NOT_BANANA
184,Variedad bifurcada,other,-2.18122061,-79.57650781,16.7659501597,16.7659501597,0.0,2016.0,P8,Nestor Macias RGB,4056.250711115479,6778.645721791133,77.25094906990144,30.127870137261556,1747,5722,2247,6155,0,TreeLabel.NOT_BANANA
185,Guaba,fruit,-2.18118934,-79.576449,5.85688820983,5.85688820983,0.0,2016.0,P8,Nestor Macias RGB,4678.638722762953,6454.667782482775,8.253548501433139,3.218883915558924,2565,5033,2781,5249,0,TreeLabel.NOT_BANANA
186,Cacao,cacao,-2.18133927,-79.57620886,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7220.04761787896,8008.042021065559,5.444228267440376,2.1232490243017463,7293,8552,7604,8816,0,TreeLabel.NOT_BANANA
187,Cacao,cacao,-2.18146099,-79.57602856,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9128.16798006869,9269.141949834724,5.444228267440376,2.1232490243017463,10538,10758,10624,10850,1,TreeLabel.BANANA
188,Cacao,cacao,-2.18130114,-79.57619414,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7375.829823779921,7612.989931975605,5.444228267440376,2.1232490243017463,7380,7483,7839,7921,0,TreeLabel.NOT_BANANA
189,Cacao,cacao,-2.1812001,-79.57629837,8.50916010083,8.50916010083,2.1,2016.0,P8,Nestor Macias RGB,6272.760576056664,6566.148518872875,8.379972442425505,3.268189252545947,5562,5926,5818,6342,1,TreeLabel.BANANA
190,Guaba,fruit,-2.18129298,-79.57610876,12.0320855615,12.0320855615,0.0,2016.0,P8,Nestor Macias RGB,8279.408950400886,7528.446919989641,55.220458278370906,21.535978728564658,8470,7955,8644,8105,0,TreeLabel.NOT_BANANA
191,Cacao,cacao,-2.18125855,-79.57599666,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9465.766646445376,7171.729284864904,5.444228267440376,2.1232490243017463,11064,8006,11172,8116,1,TreeLabel.BANANA
192,Cacao,cacao,-2.18116354,-79.57608286,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,8553.509435016287,6187.362671061706,5.444228267440376,2.1232490243017463,9061,4831,9291,5024,1,TreeLabel.BANANA
193,Cacao,cacao,-2.18112652,-79.57614329,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,7913.976914225591,5803.810918159937,5.444228267440376,2.1232490243017463,7949,4852,8246,5137,0,TreeLabel.NOT_BANANA
194,Cacao,cacao,-2.18102223,-79.57628459,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,6418.594733559395,4723.297349550887,5.444228267440376,2.1232490243017463,5678,2197,5814,2322,1,TreeLabel.BANANA
195,Cacao,cacao,-2.18126487,-79.57577244,4.85095195255,4.85095195255,2.0,2016.0,P8,Nestor Macias RGB,11838.693699308164,7237.208676502264,2.7542562332059592,1.074159930950324,13419,7477,13758,7760,1,TreeLabel.BANANA
196,Cacao,cacao,-2.18116442,-79.57587486,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,10754.779736425002,6196.480054706891,5.444228267440376,2.1232490243017463,12832,5050,13087,5308,1,TreeLabel.BANANA
197,Cacao,cacao,-2.18107196,-79.575958,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,9874.906597671608,5238.533132149308,5.444228267440376,2.1232490243017463,11122,2859,11469,3225,1,TreeLabel.BANANA
198,Guaba,fruit,-2.18100253,-79.57603101,10.217723453,10.217723453,0.0,2016.0,P8,Nestor Macias RGB,9102.239555880833,4519.192283855883,35.866990729484804,13.988126384499074,10458,1646,10764,1892,1,TreeLabel.BANANA
199,Cacao,cacao,-2.18091938,-79.57613978,6.60343803387,6.60343803387,2.1,2016.0,P8,Nestor Macias RGB,7951.12335055218,3657.703135999265,5.0723795828206555,1.978228037300056,8441,55,8648,278,0,TreeLabel.NOT_BANANA
200,Cacao,cacao,-2.18116042,-79.57579655,0.0,6.843646549530001,0.0,2016.0,P8,Nestor Macias RGB,11583.536838759046,6155.037401772143,5.444228267440376,2.1232490243017463,14289,5172,14402,5245,1,TreeLabel.BANANA
201,Melina,timber,-2.18104711,-79.57594122,23.3638910109,23.3638910109,0.0,2016.0,P8,Nestor Macias RGB,10052.489845979784,4981.070650799954,262.8657958194633,102.51766036959069,11635,1726,11904,1910,0,TreeLabel.NOT_BANANA
202,Musacea,banana,-2.18104619,-79.57595568,13.9419404125,13.9419404125,0.0,2016.0,P8,Nestor Macias RGB,9899.459227882457,4971.538840623352,8.21352754796992,3.2032757437082684,11086,2440,11430,2803,1,TreeLabel.BANANA
203,Musacea,banana,-2.18086819,-79.57619081,15.9154570919,15.9154570919,0.0,2016.0,P8,Nestor Macias RGB,7411.071314646154,3127.3407850800068,10.889199936445776,4.246787975213853,6859,322,6955,409,1,TreeLabel.BANANA
204,Otra variedad,other,-2.18112896,-79.57597072,6.17519735167,6.17519735167,0.0,2016.0,P8,Nestor Macias RGB,9740.290452307612,5829.090936452203,8.387196557815281,3.2710066575479595,11220,4447,11479,4667,0,TreeLabel.NOT_BANANA
205,Pachaco,timber,-2.18119175,-79.57593499,24.191494779699998,24.191494779699998,0.0,2016.0,P8,Nestor Macias RGB,10118.422124835164,6479.636980875328,286.2381418415116,111.6328753181895,12051,6238,12384,6534,1,TreeLabel.BANANA
206,Musacea,banana,-2.18106015,-79.57608662,10.504201680700001,10.504201680700001,0.0,2016.0,P8,Nestor Macias RGB,8513.717241122577,5116.1736993612485,4.493911905548441,1.7526256431638922,9200,2986,9462,3163,1,TreeLabel.BANANA
207,Variedad bifurcada,other,-2.18102118,-79.57617247,6.75235658123,6.75235658123,0.0,2016.0,P8,Nestor Macias RGB,7605.1640902273,4712.418653157528,10.23008599520884,3.9897335381314467,7028,2087,7128,2220,0,TreeLabel.NOT_BANANA
208,Musacea,banana,-2.18116484,-79.57602913,9.32645785587,9.32645785587,0.0,2016.0,P8,Nestor Macias RGB,9122.135652827685,6200.831533266074,3.488332659594416,1.3604497372418225,9752,5353,9918,5511,1,TreeLabel.BANANA
